date,om_precipitation_sum,om_temperature_2m_max,om_temperature_2m_min,om_relative_humidity_2m_max,om_windspeed_10m_max,power_allsky_sfc_sw_dwn,power_gwetroot,power_rh2m,power_t2m,power_t2m_max,power_t2m_min,power_prectotcorr,ndvi_s2,firms_count,firms_frp_mean,park,ecosystem,fire_within_30d,drought_within_30d,vegetation_within_30d
2022-03-08,0.0,41.0,25.7,69,14.8,19.08,0.54,56.44,28.34,35.76,21.8,0.01,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-08,0.0,42.3,26.9,13,18.7,21.49,0.2,16.53,32.91,42.29,24.54,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2022-03-08,4.1,36.7,24.0,99,7.7,17.9,0.61,73.39,28.73,35.29,23.49,4.49,,3,88.66666666666667,cross_river,rainforest,1.0,1.0,1.0
2022-03-09,0.0,37.3,22.8,98,15.2,20.45,0.59,72.81,27.92,34.87,22.81,0.65,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-09,0.0,39.0,23.6,71,13.5,18.26,0.54,58.7,27.75,35.03,22.07,0.02,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-09,0.0,36.1,23.5,59,14.0,22.7,0.52,41.39,29.44,36.48,22.85,0.0,,3,318.0,kainji_lake,savanna,1.0,0.0,1.0
2022-03-09,0.0,33.4,23.1,74,10.8,16.14,0.45,71.75,27.2,33.41,23.26,7.59,0.5253527545615417,6,368.0,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-09,0.0,41.8,26.0,13,19.5,21.6,0.2,12.88,32.91,42.53,23.96,0.0,0.2292463352276774,7,452.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-09,1.8,34.5,23.8,99,10.5,11.83,0.63,84.45,27.38,30.55,25.15,16.09,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-10,0.0,38.5,26.1,17,20.2,21.29,0.2,14.79,31.98,39.72,24.86,0.0,,4,461.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-10,0.1,32.1,23.5,100,9.0,15.94,0.65,85.08,27.17,30.91,24.21,10.1,,2,49.0,cross_river,rainforest,1.0,1.0,1.0
2022-03-10,0.0,37.6,24.5,93,13.2,19.32,0.59,80.46,26.87,31.9,23.31,1.58,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-10,0.0,32.1,22.9,74,12.3,11.14,0.46,65.91,28.01,35.77,21.74,0.18,,3,231.3333333333333,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-10,0.0,39.7,23.9,21,20.9,18.08,0.53,51.29,27.34,34.69,21.14,0.0,0.151945437364747,0,,yankari,savanna,1.0,1.0,0.0
2022-03-10,0.0,36.8,24.2,69,13.9,20.04,0.52,57.48,28.51,35.08,22.52,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-11,3.5,35.4,24.2,98,13.1,16.67,0.66,82.09,27.6,32.39,24.21,6.97,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-11,0.0,32.2,22.5,72,11.3,17.02,0.46,68.33,27.36,33.49,23.07,0.48,,0,,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-11,0.0,37.4,25.3,53,30.8,20.14,0.52,67.82,29.51,35.21,24.69,0.59,0.1642741279211222,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-11,0.8,37.5,24.2,93,12.3,19.68,0.59,80.89,27.05,31.95,23.51,3.29,0.3319834744817729,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-11,0.0,35.7,23.9,23,20.5,16.69,0.2,17.43,29.84,38.11,22.33,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2022-03-11,0.0,38.5,25.8,22,15.9,15.62,0.53,48.42,26.44,33.69,21.09,0.0,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-12,0.0,35.8,22.4,18,20.5,19.0,0.2,14.34,30.0,38.46,22.37,0.0,0.2402402255217605,17,483.2941176470589,chad_basin,sahel,1.0,0.0,0.0
2022-03-12,0.8,35.3,24.4,96,20.1,13.59,0.67,80.71,27.87,32.3,24.36,0.66,,8,135.875,cross_river,rainforest,1.0,1.0,1.0
2022-03-12,0.0,32.6,21.6,76,9.9,13.65,0.46,63.32,27.24,33.86,22.24,0.0,,10,85.1,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-12,0.0,36.7,23.2,26,14.5,12.58,0.53,46.89,24.85,31.99,19.28,0.0,0.0863937768467193,0,,yankari,savanna,1.0,1.0,0.0
2022-03-12,0.0,34.8,26.5,71,15.4,17.01,0.52,72.02,28.41,33.21,24.98,0.06,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-12,0.7,35.1,24.0,91,11.8,15.63,0.6,82.48,26.08,30.08,23.26,1.14,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-13,0.0,36.8,23.0,19,14.1,13.01,0.53,39.25,24.77,33.01,18.67,0.0,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-13,0.0,35.0,23.1,15,21.1,20.32,0.2,13.41,29.45,36.68,23.11,0.0,,1,130.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-13,0.0,32.8,23.6,99,9.4,14.9,0.66,81.67,26.98,30.06,24.46,0.06,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-13,0.0,30.6,21.4,62,10.9,13.0,0.45,49.33,26.76,33.15,20.9,0.0,,0,,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-13,0.4,35.7,24.0,93,16.1,17.48,0.6,77.18,26.25,32.48,21.4,1.24,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-13,0.0,35.4,27.0,71,16.4,13.37,0.52,62.01,28.18,33.6,23.32,0.04,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-14,0.0,33.6,21.5,62,13.5,20.12,0.45,28.26,28.04,35.25,21.72,0.0,0.4238120657262367,31,200.9354838709677,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-14,0.1,35.5,22.4,98,9.6,15.55,0.6,77.21,26.52,32.3,22.22,2.05,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-14,0.0,36.9,23.1,15,22.8,23.32,0.2,13.52,29.52,37.93,22.23,0.0,0.2358035752159423,4,527.75,chad_basin,sahel,1.0,0.0,0.0
2022-03-14,0.0,38.0,22.6,19,18.7,21.14,0.53,36.39,24.77,33.95,17.33,0.0,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-14,0.0,36.7,25.8,57,20.3,16.87,0.51,52.91,27.71,33.93,21.96,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-14,0.0,34.7,23.9,93,12.6,15.19,0.65,68.24,27.6,33.4,23.32,0.01,,4,212.0,cross_river,rainforest,1.0,1.0,1.0
2022-03-15,0.0,36.2,23.0,98,15.9,17.19,0.6,79.73,26.47,31.53,22.79,0.2,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-15,0.0,38.3,23.9,15,17.0,19.61,0.52,36.76,25.29,35.12,17.85,0.0,0.1092626552636001,1,122.0,yankari,savanna,1.0,1.0,0.0
2022-03-15,0.0,33.8,21.1,33,13.9,20.79,0.45,29.76,28.99,36.6,21.62,0.0,,0,,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-15,0.0,36.8,25.9,40,16.9,18.04,0.51,52.44,26.85,33.24,21.34,0.0,,1,186.0,kainji_lake,savanna,1.0,0.0,1.0
2022-03-15,0.0,36.0,22.8,12,23.7,22.43,0.2,13.69,29.21,38.31,21.34,0.0,,6,279.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-15,0.3,34.3,25.4,94,14.1,17.67,0.65,79.04,27.44,32.68,23.81,0.13,0.2773955272859992,25,279.24,cross_river,rainforest,1.0,1.0,1.0
2022-03-16,0.0,33.3,21.0,48,10.6,21.16,0.45,30.42,28.05,35.73,21.62,0.0,,4,34.75,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-16,0.0,33.8,22.0,14,23.5,21.27,0.2,11.87,27.43,35.29,20.39,0.0,,11,382.09090909090907,chad_basin,sahel,1.0,0.0,0.0
2022-03-16,0.0,34.4,25.6,65,17.8,14.53,0.51,58.0,27.15,33.7,22.59,0.0,0.0809680862332605,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-16,0.0,36.2,22.9,15,15.8,18.16,0.52,37.11,24.87,34.08,17.2,0.0,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-16,0.1,35.4,23.8,95,12.9,13.76,0.59,81.43,26.44,30.52,23.76,0.19,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-16,0.1,34.8,23.6,97,11.7,18.73,0.64,77.61,27.96,32.88,24.22,0.14,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-17,0.0,35.0,23.9,99,12.3,16.66,0.64,73.46,28.43,34.74,23.55,0.01,,8,87.875,cross_river,rainforest,1.0,1.0,1.0
2022-03-17,0.0,33.0,19.4,45,12.3,17.26,0.45,27.26,27.33,35.6,19.32,0.0,0.1382270903048445,1,182.0,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-17,0.0,36.6,25.9,38,14.8,13.96,0.51,52.73,26.77,33.91,21.12,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-17,0.0,37.4,22.1,15,16.0,18.77,0.52,34.07,25.21,35.05,17.26,0.0,0.1094011345460229,3,91.0,yankari,savanna,1.0,1.0,0.0
2022-03-17,0.0,34.0,20.1,14,19.1,22.17,0.2,10.34,27.34,37.24,19.02,0.0,0.2415415903768457,3,135.66666666666666,chad_basin,sahel,1.0,0.0,0.0
2022-03-17,0.0,36.0,23.9,95,9.3,16.2,0.59,81.6,26.13,31.28,22.31,1.41,,3,145.0,old_oyo,savanna,1.0,1.0,1.0
2022-03-18,0.0,36.0,19.7,9,14.1,23.43,0.2,7.44,27.18,37.89,17.47,0.0,,1,83.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-18,0.0,36.3,24.2,94,10.3,16.38,0.59,74.82,27.5,34.83,22.39,2.23,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-18,0.0,36.6,25.0,48,11.7,16.72,0.51,56.12,27.32,35.22,20.97,0.01,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-18,0.0,34.1,20.3,32,10.3,22.5,0.44,25.5,27.98,36.66,19.37,0.0,,2,133.0,gashaka_gumti,mixed,1.0,1.0,1.0
2022-03-18,0.0,37.6,21.8,15,15.5,17.26,0.52,33.21,24.91,34.78,17.05,0.0,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-18,0.0,36.0,23.8,99,11.6,17.13,0.63,76.68,28.24,33.68,24.04,0.03,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-19,0.0,37.0,19.7,12,13.6,26.77,0.2,6.33,27.9,39.09,17.64,0.0,0.2498930445830513,4,313.5,chad_basin,sahel,1.0,0.0,0.0
2022-03-19,0.0,38.9,21.8,14,13.9,24.67,0.51,33.35,24.94,35.87,15.66,0.0,,3,159.33333333333334,yankari,savanna,1.0,1.0,0.0
2022-03-19,0.0,35.0,25.2,91,13.4,16.3,0.59,80.82,26.84,32.0,23.14,4.37,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-19,0.0,37.8,25.6,58,16.8,18.88,0.5,59.06,26.72,34.56,18.96,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-19,0.0,35.2,21.4,42,12.0,24.15,0.44,22.06,29.01,37.07,19.63,0.0,0.5282131297034015,5,92.0,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-19,0.2,36.5,24.5,95,13.0,16.6,0.63,76.46,28.34,33.56,24.26,0.07,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-20,0.0,36.0,23.8,95,17.0,20.53,0.6,81.47,26.4,30.94,23.05,6.41,,2,243.0,old_oyo,savanna,1.0,1.0,1.0
2022-03-20,0.0,39.2,20.0,9,11.7,26.19,0.2,6.64,29.77,40.89,19.0,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2022-03-20,0.0,38.3,27.8,66,15.9,20.91,0.5,68.38,29.06,35.02,23.82,0.41,,1,212.0,kainji_lake,savanna,1.0,0.0,1.0
2022-03-20,1.5,34.8,24.3,91,10.7,16.15,0.62,76.19,28.46,33.77,24.59,0.06,0.2517726379036998,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-20,0.0,33.6,23.9,55,10.9,21.94,0.44,30.1,28.25,37.8,18.85,0.0,,1,111.0,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-20,0.0,39.8,20.9,15,10.8,25.79,0.51,32.86,25.84,36.6,16.24,0.0,0.1871715861126999,0,,yankari,savanna,1.0,1.0,0.0
2022-03-21,0.0,35.3,23.6,98,12.1,17.26,0.62,74.88,28.8,34.63,24.14,0.06,,4,315.0,cross_river,rainforest,1.0,1.0,1.0
2022-03-21,0.0,37.5,28.1,69,21.1,17.52,0.5,68.92,29.69,35.02,25.29,1.17,0.1872455004156159,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-21,0.0,33.7,21.4,59,12.7,19.35,0.44,47.9,28.94,37.54,21.27,0.0,,7,259.2857142857143,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-21,0.2,35.2,24.5,91,12.5,20.22,0.62,85.52,25.97,29.54,23.34,10.05,0.1653701679402081,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-21,0.0,41.2,20.2,13,12.3,26.77,0.2,8.58,32.04,41.84,22.07,0.0,,2,604.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-21,0.0,40.4,20.5,22,15.0,23.8,0.51,37.84,26.81,36.65,18.02,0.0,,3,240.66666666666663,yankari,savanna,1.0,1.0,0.0
2022-03-22,0.0,35.7,24.2,94,15.0,17.9,0.61,78.13,28.33,33.06,24.63,0.44,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-22,0.0,38.0,28.5,67,15.8,18.89,0.5,64.54,30.32,36.01,25.2,0.01,,2,98.0,kainji_lake,savanna,1.0,0.0,1.0
2022-03-22,0.0,34.5,22.1,69,12.8,20.89,0.44,55.16,29.18,37.44,21.9,0.02,0.302928397793912,0,,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-22,0.0,35.2,25.1,92,13.1,16.54,0.62,86.39,26.04,29.86,23.1,0.35,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-22,0.0,40.8,23.9,48,15.2,24.08,0.5,44.94,27.62,36.69,19.31,0.0,0.161345709088098,6,827.6666666666666,yankari,savanna,1.0,1.0,0.0
2022-03-22,0.0,41.0,24.1,16,18.7,23.6,0.2,13.58,32.73,42.02,23.91,0.0,0.2066118676178145,0,,chad_basin,sahel,1.0,0.0,0.0
2022-03-23,0.2,36.0,24.5,92,14.6,18.43,0.62,82.4,26.92,31.38,23.52,0.2,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-23,0.0,40.8,26.2,43,15.4,20.74,0.5,54.17,27.48,35.6,21.18,0.05,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-23,0.0,37.4,27.7,72,14.0,21.56,0.52,74.57,28.81,33.54,25.24,8.48,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-23,0.4,35.1,25.7,93,12.0,16.56,0.61,81.83,27.7,31.41,24.88,0.63,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-23,0.0,37.8,24.7,18,18.5,20.72,0.2,14.25,30.76,39.47,23.78,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2022-03-23,0.0,32.6,23.5,69,15.5,19.01,0.44,59.7,28.92,36.36,22.99,0.3,,28,624.8214285714286,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-24,0.4,33.3,25.0,93,12.2,15.54,0.61,82.43,26.83,31.19,23.35,0.41,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-24,0.0,39.9,24.2,20,16.8,20.86,0.5,39.75,26.97,36.22,19.7,0.0,,0,,yankari,savanna,1.0,1.0,0.0
2022-03-24,0.0,37.4,28.8,61,14.6,15.98,0.52,72.66,28.7,33.6,24.5,2.11,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-24,0.0,37.2,23.0,18,19.9,21.48,0.2,14.44,30.01,39.28,21.78,0.0,0.2359632130727255,3,482.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-24,0.1,35.0,24.5,98,11.7,16.55,0.61,81.56,27.86,31.72,24.77,0.75,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-24,0.0,35.7,23.0,76,15.6,21.31,0.44,53.02,28.98,36.72,22.23,0.65,0.5059214258416856,9,297.77777777777777,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-25,0.0,36.8,23.4,16,21.9,22.94,0.2,12.77,29.79,38.84,21.49,0.0,,6,112.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-25,0.0,34.9,22.7,30,15.7,19.35,0.44,31.1,28.29,35.67,21.49,0.0,,2,100.0,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-25,0.0,38.3,25.0,16,20.6,20.21,0.5,32.0,26.93,35.99,19.3,0.0,0.13527714832209,0,,yankari,savanna,1.0,1.0,0.0
2022-03-25,0.0,40.4,26.9,71,13.3,15.99,0.52,60.82,28.61,35.5,24.02,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-25,0.0,36.0,23.6,96,11.0,17.25,0.61,80.32,26.78,31.97,23.03,0.13,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-25,1.0,35.5,24.5,99,9.6,13.66,0.61,75.56,28.58,33.92,24.83,0.34,0.4413289757783025,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-26,0.0,34.4,23.1,24,16.1,25.54,0.44,31.32,29.4,38.82,22.65,0.0,,39,194.73475458601885,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-26,0.0,39.8,24.2,16,22.3,24.78,0.5,27.93,27.26,37.19,19.71,0.0,,16,111.6875,yankari,savanna,1.0,1.0,0.0
2022-03-26,0.0,35.8,23.3,100,10.5,20.53,0.61,74.03,29.33,35.49,24.59,0.29,,1,106.0,cross_river,rainforest,1.0,1.0,1.0
2022-03-26,0.0,39.2,26.4,34,13.7,18.76,0.51,54.55,27.2,34.34,20.59,0.0,0.1492805667034592,14,297.1428571428572,kainji_lake,savanna,1.0,0.0,1.0
2022-03-26,0.0,36.2,23.4,97,11.9,19.77,0.6,77.12,27.37,33.57,22.65,0.04,0.331550014071251,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-26,0.0,35.8,22.5,13,23.6,22.92,0.2,10.69,29.29,38.34,21.17,0.0,,9,429.22222222222223,chad_basin,sahel,1.0,0.0,0.0
2022-03-27,0.0,35.1,21.8,10,22.4,23.83,0.2,9.49,28.94,38.25,20.68,0.0,0.218090728020467,31,885.1612903225806,chad_basin,sahel,1.0,0.0,0.0
2022-03-27,0.0,38.1,27.0,40,15.5,21.94,0.51,50.21,27.3,34.89,21.24,0.0,,5,189.8,kainji_lake,savanna,1.0,0.0,1.0
2022-03-27,0.0,38.2,23.9,13,17.1,25.77,0.49,27.83,27.07,37.49,18.67,0.0,0.1655210085585779,0,,yankari,savanna,1.0,1.0,0.0
2022-03-27,0.0,34.5,21.6,23,14.5,26.89,0.44,19.67,29.42,38.41,23.86,0.01,0.3733215130080147,5,60.23386537126996,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-27,0.0,36.3,24.5,97,12.2,21.26,0.6,71.16,29.63,36.1,25.0,0.33,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-03-27,0.0,36.6,24.0,97,10.7,21.25,0.6,72.23,27.24,34.58,22.5,0.73,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-28,0.0,37.3,22.4,100,10.6,21.42,0.59,63.32,26.4,34.05,20.48,1.09,,4,490.0,old_oyo,savanna,1.0,1.0,1.0
2022-03-28,0.0,36.4,24.9,96,16.5,21.48,0.6,63.12,29.25,37.66,23.83,0.03,,34,249.35294117647047,cross_river,rainforest,1.0,1.0,1.0
2022-03-28,0.0,34.9,21.0,8,24.2,25.6,0.2,6.59,27.86,37.03,20.08,0.0,,5,240.0,chad_basin,sahel,1.0,0.0,0.0
2022-03-28,0.0,36.6,27.2,52,15.6,21.46,0.5,46.42,26.94,36.33,18.65,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-28,0.0,37.7,22.2,12,20.2,25.56,0.49,25.68,25.61,35.61,17.82,0.0,,7,115.14285714285714,yankari,savanna,1.0,1.0,0.0
2022-03-28,0.0,33.7,20.8,25,13.4,26.08,0.43,18.26,28.21,37.8,19.68,0.0,,11,142.63636363636363,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-29,0.0,36.6,24.5,28,15.5,21.53,0.5,48.33,25.94,33.84,18.33,0.0,,7,138.95897948974485,kainji_lake,savanna,1.0,0.0,1.0
2022-03-29,0.0,35.9,18.8,8,16.3,26.39,0.2,6.63,27.71,38.5,17.67,0.0,0.2727817931948053,0,,chad_basin,sahel,1.0,0.0,0.0
2022-03-29,0.0,34.7,20.6,40,10.5,23.85,0.43,16.92,28.67,37.34,19.84,0.0,0.514785796584721,7,188.7142857142857,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-29,0.0,37.8,21.0,11,15.5,24.73,0.49,27.69,24.65,34.42,16.46,0.0,,9,401.0,yankari,savanna,1.0,1.0,0.0
2022-03-29,1.0,36.5,25.0,96,13.2,20.13,0.6,68.11,29.03,36.52,23.45,0.21,,11,248.54545454545453,cross_river,rainforest,1.0,1.0,1.0
2022-03-29,0.0,36.3,24.2,96,13.0,20.22,0.59,75.69,27.05,33.61,22.02,3.94,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-30,0.3,36.9,25.2,95,13.7,19.91,0.59,68.81,29.87,36.6,24.57,0.11,0.3242761357198511,2,47.0,cross_river,rainforest,1.0,1.0,1.0
2022-03-30,0.0,36.2,24.0,61,14.0,20.84,0.5,62.12,27.16,34.12,19.56,0.26,,0,,kainji_lake,savanna,1.0,0.0,1.0
2022-03-30,0.0,35.5,21.0,41,11.2,24.41,0.43,15.95,29.58,38.04,19.41,0.0,,1,120.0,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-30,0.0,38.2,20.4,7,16.3,27.25,0.2,6.16,29.07,40.42,18.49,0.0,,3,169.33333333333334,chad_basin,sahel,1.0,0.0,0.0
2022-03-30,0.0,36.4,23.4,99,11.9,18.23,0.61,82.95,26.89,31.58,23.44,13.45,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-03-30,0.0,38.5,20.8,10,12.6,26.04,0.49,30.0,25.05,36.03,15.5,0.0,0.1884541622762521,4,311.5,yankari,savanna,1.0,1.0,0.0
2022-03-31,0.0,36.8,24.0,95,12.3,19.19,0.63,85.29,26.73,30.97,23.5,18.82,,1,114.0,old_oyo,savanna,1.0,1.0,1.0
2022-03-31,0.0,39.9,21.5,11,12.1,26.77,0.48,31.83,26.32,37.04,16.89,0.0,,6,270.0,yankari,savanna,0.0,1.0,0.0
2022-03-31,0.0,38.1,25.9,71,14.8,19.76,0.5,71.94,28.83,34.3,23.78,6.29,,4,158.25,kainji_lake,savanna,0.0,0.0,1.0
2022-03-31,0.0,40.0,21.1,6,15.0,27.72,0.2,6.48,30.45,41.6,19.78,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2022-03-31,0.0,35.7,23.7,41,9.0,24.86,0.43,19.42,29.9,38.94,21.25,0.0,,5,245.6,gashaka_gumti,mixed,1.0,1.0,0.0
2022-03-31,0.2,37.8,25.2,96,17.7,20.64,0.59,70.64,29.89,35.55,25.64,0.55,,2,117.0,cross_river,rainforest,1.0,1.0,1.0
2022-04-01,0.0,35.3,22.5,54,11.7,20.09,0.43,42.36,29.07,38.52,20.58,0.02,0.2794720498660397,3,39.66666666666666,gashaka_gumti,mixed,1.0,1.0,0.0
2022-04-01,0.0,37.7,26.7,71,16.6,21.37,0.53,76.79,28.67,33.54,24.22,16.64,,0,,kainji_lake,savanna,0.0,1.0,1.0
2022-04-01,1.5,36.0,25.5,93,17.4,15.05,0.59,74.89,28.61,34.05,25.45,2.49,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-04-01,0.0,40.4,22.2,17,12.3,25.87,0.48,31.39,27.41,38.85,17.42,0.0,0.1817792882104585,0,,yankari,savanna,0.0,1.0,0.0
2022-04-01,0.3,35.5,24.0,94,15.3,19.65,0.64,82.61,26.67,31.16,23.81,0.88,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-04-01,0.0,41.8,23.3,9,13.9,26.12,0.2,6.64,31.9,42.63,21.73,0.0,0.2390928186041016,0,,chad_basin,sahel,1.0,0.0,0.0
2022-04-02,0.0,35.3,23.2,92,14.6,19.94,0.63,86.93,25.33,28.62,23.11,1.6,,0,,old_oyo,savanna,1.0,1.0,1.0
2022-04-02,0.0,38.4,27.9,66,16.2,21.61,0.54,76.91,28.52,32.31,25.26,1.36,,0,,kainji_lake,savanna,0.0,1.0,1.0
2022-04-02,0.0,42.9,25.1,9,16.9,26.84,0.2,7.01,33.2,43.24,23.64,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2022-04-02,0.1,35.0,25.2,90,9.5,17.93,0.59,69.08,28.94,35.99,23.98,0.32,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-04-02,0.0,41.2,21.8,40,14.8,24.66,0.49,49.15,27.02,35.0,19.1,7.93,,0,,yankari,savanna,0.0,1.0,0.0
2022-04-02,0.0,34.3,21.9,68,13.6,23.58,0.43,58.16,28.87,37.49,21.65,1.03,,0,,gashaka_gumti,mixed,1.0,1.0,0.0
2022-04-03,0.0,38.2,28.0,68,21.7,20.79,0.57,71.92,29.32,35.33,24.9,31.21,,0,,kainji_lake,savanna,0.0,1.0,1.0
2022-04-03,0.0,33.2,21.4,68,13.9,21.97,0.43,54.26,29.26,37.0,23.46,0.5,0.4198939205135507,0,,gashaka_gumti,mixed,1.0,1.0,0.0
2022-04-03,0.0,42.2,26.5,10,17.7,25.44,0.2,7.4,33.9,43.86,24.72,0.0,0.2578595543810752,0,,chad_basin,sahel,1.0,0.0,0.0
2022-04-03,0.6,35.3,25.4,89,14.3,17.86,0.59,74.98,28.1,33.14,24.63,0.64,,0,,cross_river,rainforest,1.0,1.0,1.0
2022-04-03,0.0,35.0,23.4,95,14.0,18.1,0.62,79.79,26.44,31.84,22.48,1.09,,0,,old_oyo,savanna,1.0,1.0,0.0
2022-04-03,0.0,40.5,21.0,56,14.6,23.14,0.49,55.23,28.68,36.34,22.99,0.18,,0,,yankari,savanna,0.0,1.0,0.0
2022-04-04,0.1,34.7,24.2,90,16.6,17.53,0.62,83.0,26.32,31.34,22.41,0.28,,0,,old_oyo,savanna,1.0,1.0,0.0
2022-04-04,0.0,34.0,22.1,66,11.4,19.62,0.43,57.67,29.3,37.21,22.42,0.29,,4,88.5,gashaka_gumti,mixed,1.0,1.0,0.0
2022-04-04,0.0,41.4,25.5,10,22.0,24.73,0.2,7.94,34.03,43.67,24.71,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2022-04-04,0.0,39.5,25.6,59,16.4,22.25,0.49,56.16,29.0,36.41,21.9,0.21,0.1451749841881301,0,,yankari,savanna,0.0,1.0,0.0
2022-04-04,0.0,38.5,28.1,69,26.7,22.15,0.59,70.37,29.04,34.59,24.3,4.24,,0,,kainji_lake,savanna,0.0,1.0,1.0
2022-04-04,0.3,33.7,24.6,96,8.2,16.12,0.59,76.6,27.77,32.34,24.48,1.02,,0,,cross_river,rainforest,1.0,1.0,1.0
