date,rain_7d,rain_30d,rain_60d,rain_deficit_30d,temp_max_7d,temp_max_30d,hot_days_30d,ndvi,ndvi_30d_lag,ndvi_change_30d,ndvi_90d_avg,ndvi_deviation,fire_30d,fire_90d,days_since_fire,doy_sin,doy_cos,dry_season,park_id,ecosystem_id,fire_within_30d,drought_within_30d,vegetation_within_30d,park,ecosystem,ndvi_missing,split
2022-08-09,32.199999999999996,251.6,594.1,-11.480645161290312,30.357142857142858,29.36,0.0,,0.2061775958857455,,0.30735987096939943,,0.0,0.0,120.0,-0.6132298262997502,-0.7899045386224707,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-09,43.0,233.70000000000002,362.90000000000003,-55.412903225806446,29.5,29.663333333333338,0.0,,0.2159477388441462,,0.27974356443643256,,0.0,0.0,131.0,-0.6132298262997502,-0.7899045386224707,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2022-08-09,24.500000000000014,193.0,399.70000000000005,19.129032258064512,26.87142857142857,25.656666666666663,0.0,0.3381004753084174,0.3984753390724026,-0.06037486376398521,0.37447625676524254,-0.03637578145682513,0.0,0.0,125.0,-0.6132298262997502,-0.7899045386224707,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-09,0.4999999999999929,64.4,285.7,-81.05161290322579,29.171428571428574,29.043333333333333,0.0,0.4957102768504628,,,0.3620076402701351,0.13370263658032772,0.0,0.0,108.0,-0.6132298262997502,-0.7899045386224707,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-09,14.600000000000005,154.7,220.4,-62.78387096774196,30.342857142857145,29.533333333333335,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.17778076585509386,0.10066209984840821,0.0,2.0,63.0,-0.6132298262997502,-0.7899045386224707,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-10,35.900000000000006,223.0,356.8,-66.11290322580646,29.785714285714285,29.61,0.0,,0.2159477388441462,,0.28097564087354826,,0.0,0.0,132.0,-0.6267266965083301,-0.7792391467859886,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2022-08-10,26.500000000000018,195.1,398.3,21.229032258064507,26.61428571428571,25.6,0.0,0.3381004753084174,0.3984753390724026,-0.06037486376398521,0.37022358563633656,-0.03212311032791915,0.0,0.0,126.0,-0.6267266965083301,-0.7792391467859886,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-10,0.0999999999999929,62.5,269.2,-82.9516129032258,29.157142857142862,29.026666666666664,0.0,0.4957102768504628,,,0.362687086482497,0.13302319036796584,0.0,0.0,109.0,-0.6267266965083301,-0.7792391467859886,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-10,41.8,262.1,600.3,-0.9806451612902833,30.042857142857144,29.32,0.0,,0.2061775958857455,,0.30735987096939943,,0.0,0.0,121.0,-0.6267266965083301,-0.7792391467859886,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-10,4.0000000000000036,155.5,220.9,-61.98387096774195,30.7,29.509999999999998,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.1789886160023403,0.09945424970116176,0.0,2.0,64.0,-0.6267266965083301,-0.7792391467859886,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-10,52.900000000000006,174.5,191.6,-26.935483870967744,31.728571428571428,31.416666666666668,3.0,0.4954690742708244,0.2871008500294824,0.208368224241342,0.271105787102492,0.22436328716833237,5.0,363.0,27.0,-0.6267266965083301,-0.7792391467859886,0,4,3,0.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-11,8.200000000000003,154.7,224.1,-62.78387096774196,30.042857142857144,29.236666666666668,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.18019646614958676,0.09824639955391531,0.0,2.0,65.0,-0.6400381082043503,-0.7683431655492202,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-11,81.3,303.2,639.4,40.11935483870968,29.6,29.316666666666666,0.0,,0.2061775958857455,,0.30735987096939943,,0.0,0.0,122.0,-0.6400381082043503,-0.7683431655492202,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-11,3.999999999999993,64.8,270.6,-80.6516129032258,29.614285714285717,29.05,0.0,,,,0.36116080362559877,,0.0,0.0,110.0,-0.6400381082043503,-0.7683431655492202,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2022-08-11,53.10000000000001,174.9,192.0,-26.535483870967738,31.771428571428572,31.15,2.0,0.5697701787791893,0.289402794538948,0.2803673842402413,0.2755364727459887,0.29423370603320065,5.0,363.0,28.0,-0.6400381082043503,-0.7683431655492202,0,4,3,0.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-11,8.0,226.7,360.5,-62.412903225806474,29.900000000000002,29.54,0.0,,0.2159477388441462,,0.2822419416561395,,0.0,0.0,133.0,-0.6400381082043503,-0.7683431655492202,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2022-08-11,38.500000000000014,205.4,401.2,31.529032258064518,25.8,25.466666666666665,0.0,0.3381004753084174,0.3984753390724026,-0.06037486376398521,0.3699984390292486,-0.0318979637208312,0.0,0.0,127.0,-0.6400381082043503,-0.7683431655492202,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-12,6.899999999999993,66.6,268.7,-78.8516129032258,29.314285714285713,29.02,0.0,,,,0.35958278236677177,,0.0,0.0,111.0,-0.65316012232693,-0.7572198192083127,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2022-08-12,98.39999999999999,317.7,656.8,54.61935483870968,29.6,29.363333333333333,0.0,,0.2061775958857455,,0.30735987096939943,,0.0,0.0,123.0,-0.65316012232693,-0.7572198192083127,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-12,8.100000000000003,149.5,224.2,-67.98387096774195,30.12857142857143,29.173333333333336,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.18282657845400394,0.09561628724949814,0.0,2.0,66.0,-0.65316012232693,-0.7572198192083127,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-12,11.700000000000001,219.6,354.29999999999995,-69.51290322580647,29.442857142857143,29.44,0.0,,0.2159477388441462,,0.2835439128833107,,0.0,0.0,134.0,-0.65316012232693,-0.7572198192083127,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2022-08-12,52.300000000000004,176.3,193.4,-25.135483870967732,31.88571428571429,31.060000000000002,2.0,0.5697701787791893,0.289402794538948,0.2803673842402413,0.2799671583894854,0.28980302038970396,5.0,363.0,29.0,-0.65316012232693,-0.7572198192083127,0,4,3,0.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-12,29.000000000000014,206.0,403.5,32.12903225806451,25.82857142857143,25.383333333333333,0.0,0.3381004753084174,0.3984753390724026,-0.06037486376398521,0.3697732924221606,-0.0316728171137432,0.0,0.0,128.0,-0.65316012232693,-0.7572198192083127,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-13,9.499999999999993,68.8,265.6,-76.6516129032258,28.814285714285713,28.936666666666667,0.0,,,,0.3548862208624705,,0.0,0.0,112.0,-0.666088855860977,-0.7458723993404063,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2022-08-13,28.400000000000013,207.29999999999998,402.8,33.429032258064495,25.357142857142858,25.269999999999996,0.0,0.3381004753084174,0.3984753390724026,-0.06037486376398521,0.36954814581507267,-0.031447670506655256,0.0,0.0,129.0,-0.666088855860977,-0.7458723993404063,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-13,12.000000000000002,219.89999999999998,354.09999999999997,-69.21290322580649,29.514285714285712,29.37,0.0,0.1767753093316527,0.042812132729385,0.1339631766022677,0.28144494171619583,-0.10466963238454313,0.0,0.0,135.0,-0.666088855860977,-0.7458723993404063,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-13,26.200000000000003,161.8,242.5,-55.68387096774194,29.371428571428574,28.97666666666667,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.18545669075842114,0.09298617494508093,0.0,2.0,67.0,-0.666088855860977,-0.7458723993404063,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-13,55.7,170.0,197.4,-31.435483870967744,31.32857142857143,30.83,2.0,0.5697701787791893,0.289402794538948,0.2803673842402413,0.2843978440329821,0.28537233474620727,0.0,363.0,30.0,-0.666088855860977,-0.7458723993404063,0,4,3,0.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-13,114.6,334.7,675.1,71.61935483870968,29.228571428571428,29.313333333333333,0.0,,0.2061775958857455,,0.30735987096939943,,0.0,0.0,124.0,-0.666088855860977,-0.7458723993404063,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-14,44.99999999999999,103.7,286.1,-41.75161290322579,27.728571428571428,28.703333333333333,0.0,,,,0.35002486772643937,,0.0,0.0,113.0,-0.6788204829862355,-0.734304263829602,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2022-08-14,57.4,265.2,399.0,-23.912903225806474,28.957142857142856,29.17,0.0,0.1767753093316527,0.042812132729385,0.1339631766022677,0.2793459705490809,-0.1025706612174282,0.0,0.0,136.0,-0.6788204829862355,-0.734304263829602,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-14,27.900000000000002,140.2,232.9,-77.28387096774196,28.785714285714285,28.886666666666667,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.18625586137536157,0.0921870043281405,0.0,2.0,68.0,-0.6788204829862355,-0.734304263829602,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-14,29.60000000000001,166.79999999999998,204.6,-34.63548387096776,30.47142857142857,30.763333333333335,2.0,0.0341353660873744,0.1987480570277046,-0.1646126909403302,0.282019354060862,-0.2478839879734876,0.0,355.0,31.0,-0.6788204829862355,-0.734304263829602,0,4,3,0.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-14,123.89999999999999,344.8,678.6999999999999,81.7193548387097,28.714285714285715,29.22666666666667,0.0,,0.2061775958857455,,0.30735987096939943,,0.0,0.0,125.0,-0.6788204829862355,-0.734304263829602,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-14,39.80000000000001,213.60000000000002,387.3,39.729032258064535,25.12857142857143,25.30666666666667,0.0,0.3092110696333099,0.3616002115136,-0.05238914188029009,0.3673313304812203,-0.05812026084791039,0.0,0.0,130.0,-0.6788204829862355,-0.734304263829602,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-15,31.8,129.2,224.9,-88.28387096774196,28.414285714285715,28.803333333333335,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.187055031992302,0.09138783371120007,0.0,2.0,69.0,-0.6913512362094071,-0.722518835873311,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-15,121.8,342.6,625.0999999999999,79.51935483870972,28.77142857142857,29.21333333333333,0.0,,,,0.30735987096939943,,0.0,0.0,126.0,-0.6913512362094071,-0.722518835873311,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-15,57.60000000000001,227.1,382.6,53.22903225806451,24.400000000000002,25.116666666666667,0.0,0.3092110696333099,0.3616002115136,-0.05238914188029009,0.365114515147368,-0.05590344551405807,0.0,0.0,131.0,-0.6913512362094071,-0.722518835873311,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-15,94.9,260.3,415.7,-28.81290322580645,28.27142857142857,29.1,0.0,0.1767753093316527,0.042812132729385,0.1339631766022677,0.277246999381966,-0.10047169005031331,0.0,0.0,137.0,-0.6913512362094071,-0.722518835873311,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-15,57.3,115.1,282.8,-30.3516129032258,27.11428571428571,28.563333333333333,0.0,,,,0.34498989483555,,0.0,0.0,114.0,-0.6913512362094071,-0.722518835873311,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2022-08-15,51.000000000000014,175.3,222.3,-26.135483870967732,29.771428571428572,30.61666666666667,2.0,0.0341353660873744,0.1987480570277046,-0.1646126909403302,0.2796408640887419,-0.2455054980013675,0.0,355.0,32.0,-0.6913512362094071,-0.722518835873311,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-16,51.40000000000001,174.9,222.70000000000002,-26.535483870967738,29.128571428571433,30.566666666666666,2.0,0.0341353660873744,0.1987480570277046,-0.1646126909403302,0.27807004453568895,-0.24393467844831457,0.0,355.0,33.0,-0.7036774074790128,-0.7105196029692745,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-16,58.99999999999999,115.8,282.50000000000006,-29.651612903225796,27.2,28.576666666666664,0.0,,,,0.33977183202135547,,0.0,0.0,115.0,-0.7036774074790128,-0.7105196029692745,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2022-08-16,113.99999999999999,338.8,612.1,75.7193548387097,28.900000000000002,29.250000000000004,0.0,,,,0.30735987096939943,,0.0,0.0,127.0,-0.7036774074790128,-0.7105196029692745,0,1,1,1.0,0.0,1.0,cross_river,rainforest,1,train
2022-08-16,97.0,260.9,413.6,-28.212903225806485,28.414285714285715,29.086666666666666,0.0,0.1767753093316527,0.042812132729385,0.1339631766022677,0.2751480282148511,-0.09837271888319843,0.0,0.0,138.0,-0.7036774074790128,-0.7105196029692745,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-16,64.30000000000001,225.7,390.09999999999997,51.8290322580645,24.328571428571426,25.296666666666667,0.0,0.3092110696333099,0.3616002115136,-0.05238914188029009,0.36289769981351555,-0.05368663018020564,0.0,0.0,132.0,-0.7036774074790128,-0.7105196029692745,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-16,31.000000000000004,120.9,221.0,-96.58387096774194,28.099999999999998,28.913333333333334,0.0,0.2784428657035021,0.07794048446803,0.2005023812354721,0.18785420260924238,0.0905886630942597,0.0,2.0,70.0,-0.7036774074790128,-0.7105196029692745,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-17,40.10000000000001,179.9,227.70000000000002,-21.535483870967738,28.47142857142857,30.52,2.0,0.0341353660873744,0.1987480570277046,-0.1646126909403302,0.276499224982636,-0.24236385889526163,0.0,350.0,34.0,-0.7157953492826642,-0.6983101158835584,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-17,94.8,254.4,412.40000000000003,-34.71290322580646,28.12857142857143,29.05,0.0,0.1767753093316527,0.042812132729385,0.1339631766022677,0.2730490570477362,-0.09627374771608349,0.0,0.0,139.0,-0.7157953492826642,-0.6983101158835584,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-17,58.99999999999999,114.9,277.00000000000006,-30.551612903225788,27.642857142857142,28.65666666666667,0.0,,,,0.3343605076214501,,0.0,0.0,116.0,-0.7157953492826642,-0.6983101158835584,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2022-08-17,61.90000000000001,217.5,388.5,43.62903225806451,24.614285714285717,25.37,0.0,0.3092110696333099,0.3616002115136,-0.05238914188029009,0.3606808844796632,-0.05146981484635327,0.0,0.0,133.0,-0.7157953492826642,-0.6983101158835584,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-17,30.200000000000003,119.4,220.9,-98.08387096774194,28.0,28.95,0.0,0.4675443024107413,0.2650136541035862,0.20253064830715511,0.19080225318876504,0.27674204922197626,0.0,2.0,71.0,-0.7157953492826642,-0.6983101158835584,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-17,102.69999999999999,337.7,604.7,74.61935483870968,29.17142857142857,29.213333333333335,0.0,-0.0196217043978101,0.2867538099600401,-0.30637551435785015,0.30172225760099924,-0.3213439619988093,0.0,0.0,128.0,-0.7157953492826642,-0.6983101158835584,0,1,1,1.0,0.0,1.0,cross_river,rainforest,0,train
2022-08-18,59.39999999999999,119.30000000000001,263.2,-26.151612903225782,27.942857142857143,28.733333333333334,0.0,0.3094216148416805,0.0286257000285286,0.2807959148131519,0.3307565273115358,-0.021334912469855305,0.0,0.0,117.0,-0.7277014757264236,-0.6858939875998223,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-18,37.900000000000006,130.9,233.1,-86.58387096774194,28.185714285714287,28.85666666666667,0.0,0.4675443024107413,0.2650136541035862,0.20253064830715511,0.19375030376828775,0.2737939986424536,0.0,2.0,72.0,-0.7277014757264236,-0.6858939875998223,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-18,72.50000000000001,240.70000000000002,411.0,66.82903225806453,24.657142857142855,25.273333333333333,0.0,0.3092110696333099,0.3616002115136,-0.05238914188029009,0.3584640691458108,-0.049252999512500895,0.0,0.0,134.0,-0.7277014757264236,-0.6858939875998223,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-18,39.70000000000001,179.9,227.70000000000002,-21.535483870967738,28.385714285714283,30.473333333333336,2.0,0.0341353660873744,0.1987480570277046,-0.1646126909403302,0.2749284054295831,-0.2407930393422087,0.0,342.0,35.0,-0.7277014757264236,-0.6858939875998223,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-18,97.69999999999999,261.0,413.29999999999995,-28.112903225806463,28.271428571428572,29.086666666666662,0.0,0.2554918933826101,0.4863314620709109,-0.2308395686883008,0.2727666760620442,-0.01727478267943411,0.0,0.0,140.0,-0.7277014757264236,-0.6858939875998223,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-18,67.8,344.4,609.0,81.31935483870967,29.385714285714283,29.2,0.0,-0.0196217043978101,0.2867538099600401,-0.30637551435785015,0.29627574977051097,-0.31589745416832105,0.0,0.0,129.0,-0.7277014757264236,-0.6858939875998223,0,1,1,1.0,0.0,1.0,cross_river,rainforest,0,train
2022-08-19,60.5,350.3,619.6999999999999,87.2193548387097,29.228571428571428,29.17,0.0,-0.0196217043978101,0.2867538099600401,-0.30637551435785015,0.2910107922010389,-0.310632496598849,0.0,0.0,130.0,-0.7393922635959241,-0.673274892250183,0,1,1,1.0,0.0,1.0,cross_river,rainforest,0,train
2022-08-19,44.00000000000001,170.4,233.4,-31.035483870967738,28.0,30.513333333333332,2.0,0.0341353660873744,0.1987480570277046,-0.1646126909403302,0.2726362042851657,-0.23850083819779133,0.0,342.0,36.0,-0.7393922635959241,-0.673274892250183,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-19,118.30000000000001,281.90000000000003,433.0,-7.2129032258064285,28.385714285714283,29.013333333333335,0.0,0.2554918933826101,0.4863314620709109,-0.2308395686883008,0.2724842950763522,-0.01699240169374211,0.0,0.0,141.0,-0.7393922635959241,-0.673274892250183,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-19,65.39999999999999,128.20000000000002,271.59999999999997,-17.251612903225777,27.985714285714288,28.67666666666667,0.0,0.3094216148416805,0.0286257000285286,0.2807959148131519,0.3271525470016215,-0.017730932159940982,0.0,0.0,118.0,-0.7393922635959241,-0.673274892250183,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-19,49.4,136.8,243.6,-80.68387096774194,27.842857142857145,28.883333333333333,0.0,0.4675443024107413,0.2650136541035862,0.20253064830715511,0.1966983543478104,0.2708459480629309,0.0,2.0,73.0,-0.7393922635959241,-0.673274892250183,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-19,76.80000000000001,226.8,413.6,52.929032258064524,25.014285714285712,25.44333333333333,0.0,0.4904615880884185,0.3616002115136,0.1288613765748185,0.3584246757223291,0.1320369123660894,0.0,0.0,135.0,-0.7393922635959241,-0.673274892250183,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-20,37.79999999999999,345.20000000000005,615.9,82.11935483870974,29.771428571428572,29.296666666666667,0.0,-0.0196217043978101,0.2867538099600401,-0.30637551435785015,0.28591845619122175,-0.30554016058903183,0.0,0.0,131.0,-0.7508642533989489,-0.6604565640279754,0,1,1,1.0,0.0,1.0,cross_river,rainforest,0,train
2022-08-20,73.50000000000001,224.1,407.2,50.22903225806451,25.5,25.52333333333333,0.0,0.4904615880884185,0.3616002115136,0.1288613765748185,0.3583852822988474,0.13207630578957108,0.0,0.0,136.0,-0.7508642533989489,-0.6604565640279754,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-20,31.6,133.5,243.5,-83.98387096774195,28.3,28.87666666666667,0.0,0.4675443024107413,0.2650136541035862,0.20253064830715511,0.1996464049273331,0.2678978974834082,0.0,2.0,74.0,-0.7508642533989489,-0.6604565640279754,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-20,126.0,284.40000000000003,438.0,-4.7129032258064285,28.157142857142855,28.993333333333336,0.0,0.2554918933826101,0.4863314620709109,-0.2308395686883008,0.2722019140906602,-0.01671002070805011,0.0,0.0,142.0,-0.7508642533989489,-0.6604565640279754,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-20,63.99999999999999,128.4,256.6,-17.051612903225788,28.3,28.616666666666667,0.0,0.3094216148416805,0.0286257000285286,0.2807959148131519,0.3235485666917072,-0.014126951850026659,0.0,0.0,119.0,-0.7508642533989489,-0.6604565640279754,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-20,40.60000000000001,170.8,225.6,-30.635483870967732,28.285714285714285,30.503333333333334,2.0,0.0341353660873744,0.1987480570277046,-0.1646126909403302,0.27034400314074836,-0.23620863705337397,0.0,339.0,37.0,-0.7508642533989489,-0.6604565640279754,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-21,39.80000000000001,177.3,232.1,-24.135483870967732,28.714285714285715,30.466666666666665,2.0,0.4554552809793429,0.1987480570277046,0.2567072239516383,0.2713696747558684,0.18408560622347453,0.0,337.0,38.0,-0.7621140503891487,-0.6474427960827475,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-21,61.400000000000006,203.79999999999998,399.49999999999994,29.929032258064495,25.814285714285717,25.60333333333333,0.0,0.4904615880884185,0.3616002115136,0.1288613765748185,0.3642770094355621,0.12618457865285637,0.0,0.0,137.0,-0.7621140503891487,-0.6474427960827475,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-21,30.000000000000004,128.9,243.5,-88.58387096774194,28.842857142857145,28.916666666666668,0.0,0.4675443024107413,0.2650136541035862,0.20253064830715511,0.20259445550685581,0.26494984690388546,0.0,2.0,75.0,-0.7621140503891487,-0.6474427960827475,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-21,80.6,260.40000000000003,438.0,-28.71290322580643,28.571428571428573,29.053333333333335,0.0,0.2554918933826101,0.4863314620709109,-0.2308395686883008,0.27191953310496814,-0.016427639722358056,0.0,0.0,143.0,-0.7621140503891487,-0.6474427960827475,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-21,28.599999999999994,118.8,246.4,-26.651612903225796,29.5,28.706666666666667,0.0,0.3094216148416805,0.0286257000285286,0.2807959148131519,0.3199445863817929,-0.010522971540112391,0.0,0.0,120.0,-0.7621140503891487,-0.6474427960827475,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-21,22.799999999999994,326.2,609.1,63.11935483870968,30.37142857142857,29.37666666666667,0.0,-0.0196217043978101,0.2867538099600401,-0.30637551435785015,0.280990389084947,-0.3006120934827571,0.0,0.0,132.0,-0.7621140503891487,-0.6474427960827475,0,1,1,1.0,0.0,1.0,cross_river,rainforest,0,train
2022-08-22,43.80000000000002,197.6,400.09999999999997,23.729032258064507,26.342857142857145,25.59333333333333,0.0,0.4904615880884185,,,0.37016873657227684,0.12029285151614166,0.0,0.0,138.0,-0.7731383255706026,-0.6342374393978054,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-22,20.00000000000001,179.10000000000002,233.8,-22.33548387096772,29.485714285714288,30.416666666666668,2.0,0.4554552809793429,,,0.2723953463709884,0.1830599346083545,0.0,334.0,39.0,-0.7731383255706026,-0.6342374393978054,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-22,36.699999999999996,320.9,623.3,57.81935483870967,30.300000000000004,29.413333333333334,0.0,-0.1083727666383827,0.2867538099600401,-0.39512657659842276,0.2773133785751652,-0.3856861452135479,0.0,0.0,133.0,-0.7731383255706026,-0.6342374393978054,0,1,1,1.0,0.0,1.0,cross_river,rainforest,0,train
2022-08-22,36.7,139.1,246.0,-78.38387096774196,29.185714285714287,28.953333333333333,0.0,0.1647306657358337,0.1602027895697472,0.004527876166086492,0.20174744122792657,-0.03701677549209287,0.0,2.0,76.0,-0.7731383255706026,-0.6342374393978054,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-22,20.799999999999994,117.1,248.0,-28.3516129032258,30.057142857142857,28.763333333333335,0.0,0.3094216148416805,0.0286257000285286,0.2807959148131519,0.3163406060718786,-0.006918991230198068,0.0,0.0,121.0,-0.7731383255706026,-0.6342374393978054,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-22,51.1,262.9,446.1,-26.212903225806485,29.214285714285715,29.09666666666667,0.0,0.2554918933826101,0.4863314620709109,-0.2308395686883008,0.27163715211927625,-0.016145258736666168,0.0,0.0,144.0,-0.7731383255706026,-0.6342374393978054,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-23,29.799999999999994,125.4,258.5,-20.051612903225788,29.257142857142856,28.61,0.0,0.3094216148416805,0.0286257000285286,0.2807959148131519,0.3170188536011873,-0.007597238759506797,0.0,0.0,122.0,-0.7839338166829201,-0.620844401650647,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
2022-08-23,64.6,277.7,462.1,-11.412903225806474,28.97142857142857,29.033333333333335,0.0,0.2554918933826101,0.3058048321118171,-0.050312938729207,0.2714693592046415,-0.01597746582203141,0.0,0.0,145.0,-0.7839338166829201,-0.620844401650647,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2022-08-23,19.900000000000013,178.7,234.1,-22.735483870967755,30.014285714285712,30.326666666666664,2.0,0.4554552809793429,,,0.2734210179861084,0.1820342629932345,0.0,333.0,40.0,-0.7839338166829201,-0.620844401650647,0,4,3,1.0,0.0,1.0,chad_basin,sahel,0,train
2022-08-23,41.40000000000001,202.0,408.3,28.129032258064512,26.3,25.566666666666666,0.0,0.4904615880884185,,,0.3760604637089915,0.11440112437942701,0.0,0.0,139.0,-0.7839338166829201,-0.620844401650647,0,2,2,0.0,0.0,0.0,gashaka_gumti,mixed,0,train
2022-08-23,42.8,308.90000000000003,620.1999999999999,45.81935483870973,30.057142857142857,29.413333333333334,0.0,-0.1083727666383827,0.2867538099600401,-0.39512657659842276,0.27363636806538344,-0.38200913470376613,0.0,0.0,134.0,-0.7839338166829201,-0.620844401650647,0,1,1,1.0,0.0,1.0,cross_river,rainforest,0,train
2022-08-23,48.6,150.4,258.3,-67.08387096774194,29.085714285714285,28.89,0.0,0.1647306657358337,0.1602027895697472,0.004527876166086492,0.20090042694899735,-0.03616976121316365,0.0,2.0,77.0,-0.7839338166829201,-0.620844401650647,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2022-08-24,30.599999999999994,125.89999999999999,259.0,-19.551612903225802,28.74285714285714,28.563333333333333,0.0,0.3094216148416805,0.0286257000285286,0.2807959148131519,0.31769710113049593,-0.008275486288815415,0.0,0.0,123.0,-0.7944973291665992,-0.6072676460566135,0,5,0,0.0,0.0,0.0,old_oyo,savanna,0,train
